"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20190401 ~ 20200331"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 대전광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세(만원)","층","건축년도","도로명"
"대전광역시 중구 선화동","114-2","0114","0002","선화상가","전세","72.08","201907","12","2,600","0","4","1983","동서대로1456번길 21"
"대전광역시 중구 선화동","114-2","0114","0002","선화상가","전세","72.08","201911","16","2,000","0","3","1983","동서대로1456번길 21"
"대전광역시 중구 선화동","114-2","0114","0002","선화상가","전세","72.08","202001","2","2,500","0","5","1983","동서대로1456번길 21"
"대전광역시 중구 선화동","114-2","0114","0002","선화상가","전세","72.08","202001","30","3,000","0","4","1983","동서대로1456번길 21"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","59.97","201904","3","25,000","0","20","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","84.81","201904","4","28,000","0","24","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","84.76","201904","6","28,000","0","15","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","84.81","201904","7","25,000","0","7","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","59.97","201904","9","25,000","0","11","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","84.81","201904","11","27,000","0","20","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","59.73","201904","15","25,000","0","19","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","84.81","201904","16","26,000","0","11","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","118.67","201904","19","37,000","0","17","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","84.81","201904","20","27,000","0","8","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","59.97","201904","25","24,500","0","2","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","59.73","201904","27","22,000","0","1","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","59.97","201904","28","21,000","0","1","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","84.8","201904","30","26,000","0","6","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","84.81","201905","4","27,000","0","4","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","59.97","201905","11","25,000","0","2","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","84.81","201905","13","27,000","0","18","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","118.72","201905","14","38,000","0","22","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","84.81","201907","1","27,500","0","11","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","84.76","201907","4","27,000","0","11","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","월세","59.97","201907","9","10,000","40","9","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","84.81","201907","10","29,300","0","9","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","84.81","201907","10","29,500","0","12","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","84.81","201907","11","28,000","0","18","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","84.81","201907","12","29,000","0","4","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","84.81","201907","17","30,000","0","13","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","84.81","201907","23","30,000","0","20","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","월세","84.81","201907","23","2,000","85","6","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","84.81","201908","5","26,000","0","4","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","84.81","201908","20","28,000","0","7","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","84.8","201908","26","29,000","0","11","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","84.8","201908","29","28,000","0","3","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","84.8","201909","5","26,000","0","2","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","월세","84.81","201909","20","3,000","85","12","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","59.97","201909","27","23,500","0","1","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","월세","118.72","201909","30","4,000","110","25","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","월세","84.81","201910","13","20,000","34","18","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","84.81","201910","13","28,000","0","16","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","84.76","201910","18","28,000","0","22","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","59.97","201910","19","26,000","0","7","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","월세","84.81","201911","5","15,000","40","19","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","59.73","201911","9","25,000","0","10","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","84.81","201911","12","30,000","0","3","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","84.81","201911","23","30,000","0","8","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","84.81","201911","28","31,000","0","25","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","84.8","201912","6","28,000","0","3","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","월세","59.97","201912","7","5,000","65","3","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","84.76","201912","14","30,000","0","21","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","월세","84.8","201912","23","10,000","65","14","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","84.8","201912","31","29,000","0","4","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","59.97","202001","11","26,000","0","18","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","84.81","202001","17","25,000","0","20","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","59.97","202001","17","25,000","0","4","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","84.81","202001","18","28,000","0","6","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","월세","84.81","202001","20","2,000","85","6","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","84.81","202002","5","30,000","0","21","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","84.8","202002","10","29,000","0","11","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","84.81","202002","21","31,000","0","15","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","84.81","202003","14","36,000","0","27","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","월세","84.81","202003","16","14,000","400","6","2012","중앙로 45"
"대전광역시 중구 선화동","877","0877","0000","센트럴뷰","전세","84.8","202003","28","33,000","0","5","2012","중앙로 45"
"대전광역시 중구 선화동","159-5","0159","0005","아르젠","전세","59.97","201905","2","9,000","0","4","2005","동서대로1440번길 5"
"대전광역시 중구 선화동","159-5","0159","0005","아르젠","전세","59.97","201905","24","9,000","0","4","2005","동서대로1440번길 5"
"대전광역시 중구 선화동","159-5","0159","0005","아르젠","전세","59.97","201909","1","8,000","0","6","2005","동서대로1440번길 5"
"대전광역시 중구 선화동","123-2","0123","0002","자연시티빌","월세","44.28","201904","13","5,000","10","8","2007","대종로 541"
"대전광역시 중구 선화동","123-2","0123","0002","자연시티빌","월세","44.28","201904","29","1,000","35","7","2007","대종로 541"
"대전광역시 중구 선화동","123-2","0123","0002","자연시티빌","월세","44.28","201906","3","1,000","35","6","2007","대종로 541"
"대전광역시 중구 선화동","123-2","0123","0002","자연시티빌","월세","44.28","201906","4","5,000","15","3","2007","대종로 541"
"대전광역시 중구 선화동","123-2","0123","0002","자연시티빌","월세","44.28","201907","2","500","40","5","2007","대종로 541"
"대전광역시 중구 선화동","123-2","0123","0002","자연시티빌","전세","44.28","201908","27","7,500","0","9","2007","대종로 541"
"대전광역시 중구 선화동","123-2","0123","0002","자연시티빌","월세","44.28","201909","20","500","40","9","2007","대종로 541"
"대전광역시 중구 선화동","123-2","0123","0002","자연시티빌","전세","44.28","201910","28","7,500","0","8","2007","대종로 541"
"대전광역시 중구 선화동","123-2","0123","0002","자연시티빌","전세","44.28","201910","31","7,500","0","5","2007","대종로 541"
"대전광역시 중구 선화동","123-2","0123","0002","자연시티빌","전세","44.28","201912","7","7,500","0","7","2007","대종로 541"
"대전광역시 중구 선화동","123-2","0123","0002","자연시티빌","전세","44.28","202001","11","8,000","0","9","2007","대종로 541"
"대전광역시 중구 선화동","123-2","0123","0002","자연시티빌","전세","44.28","202001","16","7,500","0","9","2007","대종로 541"
"대전광역시 중구 선화동","123-2","0123","0002","자연시티빌","월세","44.28","202002","3","500","40","4","2007","대종로 541"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201904","1","12,500","17","5","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201904","1","12,500","17","15","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201904","1","10,700","20","5","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201904","1","12,500","16","11","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201904","1","12,500","17","8","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201904","2","12,500","17","11","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201904","2","10,700","20","3","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201904","3","10,700","20","3","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201904","3","10,700","20","10","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201904","6","12,500","17","10","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.805","201904","9","13,500","17","3","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201904","11","12,500","17","9","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201904","12","10,700","20","6","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201904","12","10,700","20","2","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201904","16","12,500","17","15","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201904","16","12,500","17","8","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201904","17","12,500","17","8","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201904","17","12,500","17","14","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201904","19","10,900","20","9","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201904","19","10,900","20","9","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201904","22","12,500","17","14","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201904","23","12,500","16","13","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201904","23","13,500","18","8","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201904","24","10,700","20","5","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201904","25","12,500","17","9","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201904","26","12,500","16","8","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201904","26","10,400","20","15","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201904","30","10,200","25","8","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201904","30","12,500","17","8","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201905","3","10,900","20","15","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201905","3","12,500","17","15","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201905","7","10,700","20","5","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201905","10","10,700","20","12","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201905","10","12,500","17","5","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201905","14","12,500","16","7","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201905","14","10,700","20","9","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201905","15","10,700","25","8","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201905","16","10,700","20","12","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201905","16","12,500","17","11","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201905","17","12,500","17","12","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201905","17","10,700","20","9","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201905","20","12,500","17","15","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201905","21","12,500","17","8","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201905","21","10,700","20","9","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201905","22","10,700","20","6","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201905","24","10,700","20","11","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201905","27","10,700","20","13","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201905","28","12,500","17","13","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201905","29","10,900","20","8","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201905","30","12,500","17","6","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201905","31","12,500","17","9","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201905","31","10,700","20","3","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201906","3","12,500","17","12","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201906","5","10,700","20","5","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201906","7","12,000","15","3","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201906","10","10,700","20","9","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201906","10","10,700","20","2","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201906","12","10,900","25","7","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201906","13","10,700","20","13","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201906","14","10,700","20","10","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201906","17","12,500","17","7","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201906","17","10,900","20","5","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201906","18","12,500","16","7","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201906","18","12,500","17","15","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201906","19","10,900","20","6","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201906","19","12,500","17","11","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201906","19","12,500","17","6","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.805","201906","20","12,500","16","13","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201906","21","12,500","17","6","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.805","201906","24","10,900","20","14","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201906","24","10,700","20","6","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201906","24","12,500","17","9","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201906","25","10,700","20","13","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201906","26","12,500","16","6","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201906","26","10,700","20","13","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201906","26","10,500","22","8","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201906","27","12,500","17","6","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201906","28","12,500","16","15","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201907","2","10,700","20","11","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201907","3","12,500","17","9","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201907","4","12,500","17","5","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201907","8","10,700","20","10","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201907","10","12,500","17","3","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201907","11","12,500","17","5","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201907","12","10,700","20","3","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201907","17","12,500","16","2","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201907","18","12,500","16","13","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201907","18","10,700","20","6","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201907","18","12,500","16","9","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201907","18","10,700","20","2","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201907","18","10,700","20","10","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201907","19","12,500","17","9","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201907","19","10,700","20","14","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201907","24","10,900","20","7","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201907","24","12,500","17","8","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.805","201907","31","10,900","20","14","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201908","1","12,500","16","14","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201908","2","10,900","20","15","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201908","7","12,500","16","12","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201908","8","12,500","17","2","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201908","10","12,500","16","15","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201908","12","12,500","17","5","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201908","13","12,500","17","8","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201908","16","12,500","17","5","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201908","19","10,900","20","3","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201908","19","10,700","20","12","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201908","22","10,700","20","11","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201908","23","12,500","17","5","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201908","26","10,900","20","15","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201908","27","10,700","20","8","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201908","28","12,500","16","11","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201908","29","12,500","16","12","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201908","29","12,500","16","2","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201908","30","10,200","25","14","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.805","201909","2","10,900","20","3","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201909","2","10,200","20","6","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201909","2","10,700","20","7","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201909","3","10,700","20","5","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201909","4","12,500","17","7","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.805","201909","5","12,500","16","12","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201909","6","12,500","16","10","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201909","10","10,700","20","5","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201909","10","10,900","20","15","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201909","17","12,500","17","4","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201909","17","12,500","16","13","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201909","19","10,700","20","11","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201909","20","10,700","20","4","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201909","23","13,500","18","6","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201909","26","10,700","20","2","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201909","27","10,700","20","12","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201909","27","10,900","20","4","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201909","30","10,900","20","15","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201909","30","12,500","16","11","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201910","7","12,500","17","4","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201910","8","12,500","16","10","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.805","201910","8","13,500","17","13","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201910","10","12,500","17","5","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201910","10","10,700","20","10","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201910","16","12,500","17","3","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201910","16","10,700","20","6","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201910","17","10,700","20","4","2008","대종로 544"
"대전광역시 중구 선화동","83-1","0083","0001","참좋은","월세","84.9694","201910","17","10,700","20","11","2008","대종로 544"
